Ride_ID,Tourist_Place,City,State,Ride_Type,Vehicle_Category,Vehicle_Model,Seating_Capacity,Price,Currency,Booking_Type,Duration_Hours,Distance_Covered_km,Hotel_Pickup,Hotel_Drop,Pickup_Location_Type,Drop_Location_Type,Extra_Km_Charge,Extra_Hour_Charge,Fuel_Included,Driver_Included,Driver_Rating,Ride_Rating,Availability,Estimated_Arrival,Cancellation,Amenities,Driver_Languages,Verified,Charging_Port,Music_System,WiFi,Child_Seat
RB00363,St. Angelo Fort,Kannur,Kerala,SUV,Economy,Maruti Suzuki Ertiga,7,3455,INR,Round Trip,3,42.2,Yes,No,Railway Station,Airport,13.3,230,Yes,Yes,4.5,4.5,Available in 20 mins,6 mins,Non-refundable,None,English,Yes,Yes,Yes,No,No
RB00364,Seethargundu Viewpoint,Nelliyampathy,Kerala,Jeep,Premium,Mahindra Scorpio-N,5,2575,INR,One Way,1.6,8.8,No,No,Anywhere in City,Tourist Place,15.1,190,Yes,Yes,4.9,3.2,Available in 10 mins,21 mins,50% refund if cancelled within 6 hours of pickup,First Aid Kit,"Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB00365,Seethargundu Viewpoint,Nelliyampathy,Kerala,SUV,Economy,Maruti Suzuki Ertiga,7,2975,INR,Round Trip,5.5,36.9,Yes,No,Hotel,Tourist Place,17.6,265,No,Yes,4.5,4.5,Available Now,24 mins,Free cancellation up to 24 hours before pickup,None,English,Yes,Yes,No,No,Yes
RB00366,Seethargundu Viewpoint,Nelliyampathy,Kerala,Cab,Economy,Maruti Suzuki Dzire,4,1525,INR,Round Trip,2.8,29.2,Yes,Yes,Airport,Hotel,16.1,305,Yes,Yes,3.9,4,Available in 10 mins,28 mins,Free cancellation up to 24 hours before pickup,None,Regional Language,Yes,No,Yes,No,No
RB00367,Seethargundu Viewpoint,Nelliyampathy,Kerala,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,4980,INR,One Way,2.1,37.4,No,No,Railway Station,Tourist Place,28.4,340,Yes,Yes,4.3,4.6,Scheduled Only,15 mins,Non-refundable,Sanitized Vehicle,Hindi,Yes,Yes,Yes,No,No
RB00368,Kerala Folklore Museum,Kochi,Kerala,Cab,Luxury,Skoda Superb,4,2665,INR,One Way,2.3,22.7,Yes,No,Anywhere in City,Airport,9.1,255,Yes,Yes,4.2,4.7,Available in 10 mins,10 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit",Hindi,Yes,No,Yes,No,No
RB00369,Kerala Folklore Museum,Kochi,Kerala,Auto,Premium,Mahindra Treo Auto,3,3925,INR,Full Day Rental,10,107.9,Yes,Yes,Hotel,Tourist Place,23.9,210,No,Yes,3.9,4.6,Available Now,30 mins,Free cancellation up to 24 hours before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English",No,No,No,No,No
RB00370,Kerala Folklore Museum,Kochi,Kerala,Cab,Economy,Maruti Suzuki WagonR,4,930,INR,One Way,1.4,21.5,Yes,No,Anywhere in City,Hotel,24.8,235,Yes,Yes,4.3,3.5,Available in 10 mins,15 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,Hindi,Yes,Yes,Yes,No,No
RB00371,Kerala Folklore Museum,Kochi,Kerala,Bike,Economy,Bajaj Platina,2,4550,INR,Full Day Rental,8,100.1,No,Yes,Airport,Airport,22.1,215,Yes,No,3.9,3.9,Scheduled Only,29 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, Hand Sanitizer",N/A,No,No,No,No,No
RB00372,Wonderla Amusement Park,Kochi,Kerala,Bike,Economy,Hero Splendor Plus,2,655,INR,One Way,1.3,28.3,No,No,Railway Station,Hotel,22.8,125,Yes,No,4.4,4,Scheduled Only,21 mins,Free cancellation up to 1 hour before pickup,None,N/A,Yes,No,No,No,No
RB00373,Wonderla Amusement Park,Kochi,Kerala,SUV,Luxury,Ford Endeavour,7,12015,INR,Full Day Rental,10,43.3,Yes,Yes,Airport,Airport,21.9,170,No,Yes,2.6,3.1,Available Now,30 mins,Free cancellation up to 6 hours before pickup,Bottled Water,Regional Language,No,No,No,No,No
RB00374,Wonderla Amusement Park,Kochi,Kerala,Jeep,Luxury,Land Rover Defender,5,14830,INR,Full Day Rental,8,44.6,No,No,Airport,Hotel,23.8,85,No,Yes,4.5,4.4,Available Now,19 mins,Non-refundable,Bottled Water,"Hindi, English",Yes,No,Yes,No,No
RB00375,Mysore Palace,Mysore,Karnataka,SUV,Premium,Hyundai Creta,7,3460,INR,Round Trip,3.7,11.1,Yes,No,Hotel,Hotel,22.8,145,Yes,Yes,4.3,3.1,Available in 20 mins,21 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, First Aid Kit",English,Yes,No,Yes,Yes,Yes
RB00376,Mysore Palace,Mysore,Karnataka,Bike,Economy,TVS Sport,2,1485,INR,Round Trip,5.4,40.7,No,Yes,Railway Station,Tourist Place,19.9,215,Yes,No,4.5,3.2,Available in 10 mins,28 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,N/A,Yes,No,No,No,No
RB00377,Mysore Palace,Mysore,Karnataka,Auto,Economy,Bajaj RE Compact Auto,3,725,INR,One Way,2.2,44.1,No,Yes,Railway Station,Tourist Place,18,160,No,Yes,4.8,4,Scheduled Only,14 mins,Non-refundable,Bottled Water,English,Yes,No,Yes,No,No
RB00378,Hampi Archaeological Ruins,Hampi,Karnataka,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,19430,INR,Full Day Rental,8,123.9,No,Yes,Hotel,Tourist Place,29.5,250,No,Yes,4.1,3.1,Available Now,19 mins,Non-refundable,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",No,Yes,Yes,No,No
RB00379,Hampi Archaeological Ruins,Hampi,Karnataka,Cab,Luxury,Skoda Superb,4,8755,INR,Full Day Rental,8,149.2,No,Yes,Airport,Airport,13,235,Yes,Yes,4.1,4.6,Available Now,2 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",Yes,No,No,No,No
RB00380,Hampi Archaeological Ruins,Hampi,Karnataka,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,6395,INR,Round Trip,4.2,29.8,No,Yes,Anywhere in City,Hotel,20.2,290,Yes,Yes,4.1,3.3,Available Now,22 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,Hindi,Yes,No,Yes,No,No
RB00381,Abbey Falls,Coorg,Karnataka,Jeep,Premium,Mahindra Thar LX 4x4,5,3680,INR,One Way,3,43,No,Yes,Airport,Tourist Place,9.9,215,Yes,Yes,4,3.7,Scheduled Only,4 mins,Non-refundable,"Bottled Water, First Aid Kit",English,Yes,Yes,Yes,No,No
RB00382,Abbey Falls,Coorg,Karnataka,Cab,Premium,Honda City,4,3295,INR,Round Trip,5.7,4.9,No,No,Airport,Tourist Place,22.1,90,No,Yes,5,4.9,Available in 10 mins,20 mins,Free cancellation up to 6 hours before pickup,None,"Hindi, English",Yes,Yes,Yes,No,No
RB00383,Abbey Falls,Coorg,Karnataka,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,4205,INR,One Way,2.5,16.8,Yes,Yes,Anywhere in City,Airport,34.2,190,Yes,Yes,3.9,4.3,Available Now,9 mins,Non-refundable,"Sanitized Vehicle, First Aid Kit",English,Yes,Yes,No,No,No
RB00384,Abbey Falls,Coorg,Karnataka,Jeep,Premium,Mahindra Thar LX 4x4,5,8090,INR,Full Day Rental,10,68.6,Yes,No,Airport,Hotel,22.9,85,Yes,Yes,4.5,4.5,Available in 10 mins,29 mins,Free cancellation up to 1 hour before pickup,"Sanitized Vehicle, First Aid Kit",Hindi,Yes,No,No,Yes,No
RB00385,Om Beach,Gokarna,Karnataka,Jeep,Economy,Mahindra Thar (Base),4,7975,INR,Full Day Rental,10,72.3,Yes,Yes,Hotel,Airport,23.7,335,No,Yes,4.7,3.6,Scheduled Only,24 mins,Free cancellation up to 24 hours before pickup,Sanitized Vehicle,"Hindi, English, Regional Language",Yes,No,No,No,Yes
RB00386,Om Beach,Gokarna,Karnataka,Bike,Premium,KTM Duke 200,2,1620,INR,Round Trip,2.7,16.5,Yes,No,Anywhere in City,Tourist Place,8.8,220,Yes,No,3,3.6,Available in 10 mins,6 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,N/A,No,No,No,No,No
RB00387,Om Beach,Gokarna,Karnataka,Cab,Premium,Skoda Slavia,4,2105,INR,Round Trip,3.1,7.2,Yes,No,Railway Station,Airport,20.8,330,Yes,Yes,4,4.5,Available Now,21 mins,Free cancellation up to 1 hour before pickup,None,"Hindi, English, Regional Language",Yes,No,Yes,No,Yes
RB00388,Mullayanagiri,Chikmagalur,Karnataka,Cab,Premium,Skoda Slavia,4,1505,INR,One Way,1.2,37.9,No,No,Anywhere in City,Tourist Place,9.5,115,Yes,Yes,5,4.5,Available in 10 mins,25 mins,Free cancellation up to 1 hour before pickup,"Umbrella, Bottled Water",English,Yes,Yes,Yes,No,No
RB00389,Mullayanagiri,Chikmagalur,Karnataka,Cab,Economy,Maruti Suzuki WagonR,4,4755,INR,Full Day Rental,12,74.9,Yes,Yes,Airport,Airport,14.4,335,Yes,Yes,4,4.5,Available in 20 mins,6 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer","Hindi, English, Regional Language",Yes,No,Yes,No,Yes
RB00390,Mullayanagiri,Chikmagalur,Karnataka,Auto,Premium,Bajaj RE Electric Auto,3,1435,INR,Round Trip,4.5,31.9,Yes,No,Airport,Tourist Place,19.4,210,Yes,Yes,4.5,3.2,Available Now,30 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English",Yes,No,Yes,No,No
RB00391,Badami Cave Temples,Badami,Karnataka,Jeep,Luxury,Jeep Wrangler,5,12465,INR,Round Trip,4.8,32.3,No,No,Airport,Hotel,12.9,215,No,Yes,2.6,3.6,Available in 20 mins,15 mins,Non-refundable,"Reading Light, Bottled Water","Hindi, English",No,Yes,No,No,No
RB00392,Badami Cave Temples,Badami,Karnataka,SUV,Economy,Chevrolet Tavera,7,1435,INR,One Way,2.4,25.5,Yes,Yes,Hotel,Tourist Place,9.5,270,No,Yes,3.4,3.1,Available in 10 mins,13 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,English,No,No,Yes,No,No
RB00393,Badami Cave Temples,Badami,Karnataka,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,3970,INR,One Way,0.6,4.5,No,Yes,Airport,Tourist Place,21,140,No,Yes,4.1,4.6,Scheduled Only,22 mins,Non-refundable,Sanitized Vehicle,Regional Language,Yes,No,Yes,No,No
RB00394,Badami Cave Temples,Badami,Karnataka,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,4960,INR,One Way,2.5,33.9,No,No,Hotel,Tourist Place,20.5,135,Yes,Yes,4.4,3.9,Available in 10 mins,15 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit","Hindi, English",Yes,Yes,Yes,No,No
RB00395,Jog Falls,Shivamogga,Karnataka,SUV,Luxury,Land Rover Discovery Sport,7,12660,INR,Full Day Rental,8,51.9,No,No,Anywhere in City,Airport,9.9,165,Yes,Yes,3.9,3.3,Scheduled Only,20 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer",English,Yes,Yes,No,No,No
RB00396,Jog Falls,Shivamogga,Karnataka,SUV,Economy,Mahindra Bolero,7,5315,INR,Full Day Rental,8,77.2,Yes,No,Airport,Airport,21.5,225,Yes,Yes,4.2,4,Available Now,29 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, Hand Sanitizer","Hindi, English",Yes,No,Yes,No,No
RB00397,Jog Falls,Shivamogga,Karnataka,SUV,Economy,Mahindra Bolero,7,1140,INR,One Way,1.6,4.6,No,No,Hotel,Tourist Place,10,350,No,Yes,3,4.2,Available in 20 mins,20 mins,Free cancellation up to 24 hours before pickup,Sanitized Vehicle,Regional Language,No,Yes,Yes,No,No
RB00398,Panambur Beach,Mangalore,Karnataka,Cab,Economy,Hyundai Xcent,4,5420,INR,Full Day Rental,8,119.2,No,No,Airport,Hotel,16,350,Yes,Yes,4,4.1,Available in 20 mins,5 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water","Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB00399,Panambur Beach,Mangalore,Karnataka,Cab,Economy,Hyundai Xcent,4,5440,INR,Full Day Rental,10,120.2,Yes,Yes,Airport,Hotel,20.4,155,Yes,Yes,4.8,4.3,Scheduled Only,12 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",Yes,No,Yes,No,Yes
RB00400,Panambur Beach,Mangalore,Karnataka,SUV,Economy,Maruti Suzuki Ertiga,7,3585,INR,Round Trip,3.3,39.7,No,No,Anywhere in City,Tourist Place,13.1,285,Yes,Yes,4.7,3.9,Available in 20 mins,28 mins,Free cancellation up to 6 hours before pickup,"Umbrella, Bottled Water","Hindi, English, Regional Language",Yes,Yes,Yes,No,Yes
RB00401,Panambur Beach,Mangalore,Karnataka,Jeep,Premium,Mahindra Scorpio-N,5,10550,INR,Full Day Rental,12,126.8,Yes,Yes,Railway Station,Tourist Place,21.1,175,Yes,Yes,4.9,3.8,Available in 10 mins,25 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,"Hindi, English",Yes,Yes,Yes,No,No
RB00402,Murudeshwar Temple,Murudeshwar,Karnataka,Cab,Premium,Honda City,4,6340,INR,Full Day Rental,10,70.2,No,Yes,Hotel,Airport,23.8,350,Yes,Yes,4.4,4.5,Available Now,3 mins,50% refund if cancelled within 6 hours of pickup,Bottled Water,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00403,Murudeshwar Temple,Murudeshwar,Karnataka,SUV,Premium,Toyota Innova Crysta,7,2270,INR,One Way,2.3,21.6,Yes,Yes,Railway Station,Airport,22.4,165,No,Yes,3.5,3.7,Available Now,23 mins,Non-refundable,"Sanitized Vehicle, First Aid Kit",Hindi,No,Yes,No,No,No
RB00404,Murudeshwar Temple,Murudeshwar,Karnataka,Jeep,Economy,Mahindra Thar (Base),4,8200,INR,Full Day Rental,8,95.6,No,No,Railway Station,Hotel,13.8,235,Yes,Yes,4.4,4.8,Available in 10 mins,25 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,Regional Language,Yes,Yes,No,No,No
RB00405,Gol Gumbaz,Bijapur,Karnataka,Auto,Economy,Bajaj RE Compact Auto,3,1470,INR,Round Trip,4.6,38.2,Yes,No,Hotel,Tourist Place,20,130,Yes,Yes,4.1,3.5,Available in 10 mins,7 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit","Hindi, English",Yes,No,Yes,No,No
RB00406,Gol Gumbaz,Bijapur,Karnataka,Cab,Economy,Maruti Suzuki WagonR,4,5395,INR,Full Day Rental,12,89.5,No,Yes,Airport,Airport,15.4,255,Yes,Yes,4.2,4.1,Available in 20 mins,4 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,Regional Language,Yes,Yes,Yes,No,No
RB00407,Gol Gumbaz,Bijapur,Karnataka,Jeep,Economy,Force Gurkha,4,4135,INR,Round Trip,4.6,26.7,No,Yes,Airport,Tourist Place,16.1,170,No,Yes,4.2,3.9,Available in 10 mins,26 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water","Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB00408,Bandipur National Park,Bandipur,Karnataka,Jeep,Premium,Mahindra Scorpio-N,5,6740,INR,Round Trip,3.2,31.5,Yes,No,Anywhere in City,Tourist Place,24.2,190,Yes,Yes,4.9,4.9,Available Now,8 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,English,Yes,No,No,Yes,Yes
RB00409,Bandipur National Park,Bandipur,Karnataka,Cab,Economy,Hyundai Xcent,4,815,INR,One Way,1,30.7,Yes,No,Hotel,Airport,12.2,265,No,Yes,4.4,3.2,Available Now,23 mins,Non-refundable,First Aid Kit,"Hindi, English",Yes,No,No,No,No
RB00410,Bandipur National Park,Bandipur,Karnataka,Auto,Economy,Bajaj RE Compact Auto,3,1565,INR,Round Trip,5.6,35.5,No,Yes,Railway Station,Tourist Place,19.4,340,Yes,Yes,2.8,3.7,Available in 20 mins,18 mins,Free cancellation up to 1 hour before pickup,"Sanitized Vehicle, First Aid Kit",Hindi,No,No,Yes,No,No
RB00411,Halebidu Hoysaleswara Temple,Halebidu,Karnataka,Jeep,Economy,Force Gurkha,4,1785,INR,One Way,2.1,17.3,No,Yes,Railway Station,Tourist Place,11.1,190,Yes,Yes,4.8,4.4,Available Now,22 mins,Non-refundable,Bottled Water,English,Yes,Yes,Yes,No,No
RB00412,Halebidu Hoysaleswara Temple,Halebidu,Karnataka,SUV,Premium,Mahindra XUV700,7,4205,INR,Round Trip,2.2,20.7,No,No,Anywhere in City,Airport,13.7,225,Yes,Yes,4.2,4.5,Available Now,6 mins,Free cancellation up to 1 hour before pickup,"Umbrella, Bottled Water","Hindi, English, Regional Language",No,Yes,Yes,No,No
RB00413,Halebidu Hoysaleswara Temple,Halebidu,Karnataka,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,6675,INR,Round Trip,2.2,22.3,No,Yes,Railway Station,Hotel,20.9,195,Yes,Yes,3.8,3.7,Available Now,19 mins,Non-refundable,First Aid Kit,English,Yes,Yes,Yes,No,No
RB00414,Shaniwar Wada,Pune,Maharashtra,Auto,Economy,Piaggio Ape Auto,3,4115,INR,Full Day Rental,12,107.9,No,No,Hotel,Hotel,18.4,275,No,Yes,4.4,3.2,Available in 20 mins,15 mins,Non-refundable,Bottled Water,English,Yes,No,No,No,No
RB00415,Shaniwar Wada,Pune,Maharashtra,SUV,Premium,Mahindra XUV700,7,5265,INR,Round Trip,4.5,44.8,Yes,No,Anywhere in City,Hotel,20.9,200,No,Yes,3,3.1,Scheduled Only,7 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit",Hindi,No,Yes,Yes,No,Yes
RB00416,Shaniwar Wada,Pune,Maharashtra,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,11300,INR,Full Day Rental,8,75.7,No,No,Railway Station,Airport,22.8,330,Yes,Yes,4.2,3.3,Scheduled Only,8 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,"Hindi, English",Yes,Yes,Yes,No,No
RB00417,Shaniwar Wada,Pune,Maharashtra,Cab,Luxury,Toyota Camry,4,2815,INR,One Way,1.8,34.4,No,Yes,Airport,Airport,17.9,250,Yes,Yes,4.7,4.9,Available Now,25 mins,Non-refundable,First Aid Kit,"Hindi, English",Yes,No,Yes,No,No
RB00418,Ajanta Caves,Aurangabad,Maharashtra,Jeep,Luxury,Land Rover Defender,5,7600,INR,One Way,2.4,39.3,No,Yes,Anywhere in City,Airport,12.7,290,Yes,Yes,4.6,4.5,Available in 20 mins,18 mins,Free cancellation up to 6 hours before pickup,None,"Hindi, English",Yes,Yes,Yes,No,Yes
RB00419,Ajanta Caves,Aurangabad,Maharashtra,Auto,Economy,Bajaj RE Compact Auto,3,4865,INR,Full Day Rental,10,131.3,No,No,Anywhere in City,Hotel,18.8,245,Yes,Yes,5,4.1,Scheduled Only,2 mins,50% refund if cancelled within 6 hours of pickup,First Aid Kit,English,Yes,No,Yes,No,No
RB00420,Ajanta Caves,Aurangabad,Maharashtra,Cab,Economy,Maruti Suzuki WagonR,4,5360,INR,Full Day Rental,12,82.8,No,Yes,Airport,Tourist Place,23.9,330,Yes,Yes,4.9,4.2,Scheduled Only,9 mins,Free cancellation up to 6 hours before pickup,"Reading Light, Bottled Water",English,Yes,No,No,No,No
RB00421,Sula Vineyards,Nashik,Maharashtra,Bike,Economy,TVS Sport,2,365,INR,One Way,0.6,3.3,No,Yes,Anywhere in City,Tourist Place,23,225,No,No,3.7,4,Available Now,11 mins,Non-refundable,Bottled Water,N/A,No,No,No,No,No
RB00422,Sula Vineyards,Nashik,Maharashtra,Jeep,Economy,Mahindra Thar (Base),4,2005,INR,One Way,1.2,9.1,Yes,No,Anywhere in City,Airport,13.8,325,No,Yes,3.9,4.4,Scheduled Only,30 mins,Non-refundable,First Aid Kit,Regional Language,Yes,Yes,Yes,No,No
RB00423,Sula Vineyards,Nashik,Maharashtra,Bike,Premium,Royal Enfield Classic 350,2,970,INR,One Way,0.6,24.9,No,Yes,Railway Station,Tourist Place,20.1,260,Yes,No,4.5,3.5,Available in 10 mins,2 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, First Aid Kit",N/A,Yes,No,No,No,No
RB00424,Sai Baba Temple,Shirdi,Maharashtra,Bike,Economy,TVS Sport,2,5140,INR,Full Day Rental,12,135.7,No,Yes,Railway Station,Airport,14.4,315,Yes,Yes,4,3,Available Now,12 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, First Aid Kit",English,Yes,No,No,No,No
RB00425,Sai Baba Temple,Shirdi,Maharashtra,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,15700,INR,Full Day Rental,10,61.7,Yes,Yes,Railway Station,Airport,15.7,250,No,Yes,4.1,4.7,Available Now,29 mins,Free cancellation up to 1 hour before pickup,Bottled Water,"Hindi, English",Yes,Yes,Yes,No,No
RB00426,Sai Baba Temple,Shirdi,Maharashtra,Bike,Economy,TVS Sport,2,1075,INR,Round Trip,5.9,10.5,Yes,Yes,Railway Station,Hotel,11.5,145,No,No,4.9,3.6,Available Now,8 mins,Non-refundable,"Bottled Water, Hand Sanitizer",N/A,Yes,No,No,No,No
RB00427,Alibaug Beach,Alibaug,Maharashtra,SUV,Economy,Chevrolet Tavera,7,1270,INR,One Way,1.2,28.1,No,Yes,Anywhere in City,Hotel,12.3,190,Yes,Yes,4.2,4,Available in 20 mins,10 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,Regional Language,Yes,Yes,Yes,No,No
RB00428,Alibaug Beach,Alibaug,Maharashtra,SUV,Economy,Mahindra Bolero,7,6130,INR,Full Day Rental,8,91.8,Yes,No,Railway Station,Airport,19.7,300,Yes,Yes,4.1,4,Available in 20 mins,26 mins,Free cancellation up to 6 hours before pickup,"Reading Light, Bottled Water",Hindi,Yes,No,No,No,Yes
RB00429,Alibaug Beach,Alibaug,Maharashtra,Cab,Economy,Hyundai Xcent,4,1130,INR,One Way,2,38.8,No,No,Airport,Tourist Place,16,310,Yes,Yes,4.2,4.7,Available in 20 mins,16 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB00430,Ganapatipule Temple,Ratnagiri,Maharashtra,SUV,Premium,Toyota Innova Crysta,7,4920,INR,Round Trip,2.1,35.2,No,No,Hotel,Tourist Place,15.3,185,Yes,Yes,4.8,4,Available in 20 mins,5 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,English,Yes,Yes,Yes,No,No
RB00431,Ganapatipule Temple,Ratnagiri,Maharashtra,Jeep,Economy,Force Gurkha,4,1615,INR,One Way,2.1,7.3,Yes,No,Airport,Airport,9.3,345,No,Yes,4,3.6,Available in 10 mins,19 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water",English,No,Yes,Yes,No,No
RB00432,Ganapatipule Temple,Ratnagiri,Maharashtra,Cab,Premium,Honda City,4,2035,INR,One Way,2.2,39.6,No,Yes,Airport,Tourist Place,16,205,Yes,Yes,4.6,4.2,Available Now,6 mins,Free cancellation up to 1 hour before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English",Yes,Yes,Yes,Yes,No
RB00433,Deekshabhoomi,Nagpur,Maharashtra,Cab,Luxury,Skoda Superb,4,8240,INR,Full Day Rental,12,94.1,Yes,Yes,Airport,Airport,22.4,105,No,Yes,5,3.1,Scheduled Only,28 mins,50% refund if cancelled within 6 hours of pickup,"Reading Light, Bottled Water","Hindi, English",Yes,No,No,Yes,No
RB00434,Deekshabhoomi,Nagpur,Maharashtra,Bike,Economy,TVS Sport,2,4800,INR,Full Day Rental,10,130.2,No,Yes,Hotel,Hotel,13.5,120,No,No,3.4,4.3,Available Now,13 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,N/A,No,No,No,No,No
RB00435,Deekshabhoomi,Nagpur,Maharashtra,Bike,Economy,Hero Splendor Plus,2,4715,INR,Full Day Rental,8,106.2,No,No,Airport,Airport,11.5,160,Yes,No,2.9,3.1,Scheduled Only,5 mins,Non-refundable,Bottled Water,N/A,No,No,No,No,No
RB00436,Deekshabhoomi,Nagpur,Maharashtra,SUV,Economy,Mahindra Bolero,7,1610,INR,One Way,1.5,11.6,Yes,Yes,Airport,Hotel,24,280,Yes,Yes,3.2,5,Available Now,13 mins,Non-refundable,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",No,Yes,Yes,No,Yes
RB00437,Mahalakshmi Temple,Kolhapur,Maharashtra,Jeep,Economy,Force Gurkha,4,1800,INR,One Way,2.6,21.2,No,No,Hotel,Tourist Place,20.4,320,Yes,Yes,2.8,3.3,Available in 10 mins,6 mins,Non-refundable,Bottled Water,Hindi,No,Yes,Yes,No,No
RB00438,Mahalakshmi Temple,Kolhapur,Maharashtra,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,4595,INR,One Way,1.8,10.3,No,Yes,Airport,Hotel,25,165,Yes,Yes,3,3.1,Available Now,12 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water",Hindi,No,No,Yes,No,No
RB00439,Mahalakshmi Temple,Kolhapur,Maharashtra,Auto,Economy,Bajaj RE Compact Auto,3,1250,INR,Round Trip,2.4,40.7,No,No,Airport,Airport,21.8,80,Yes,Yes,2.9,4.3,Available in 20 mins,21 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water","Hindi, English",No,No,Yes,No,No
RB00440,Karla Caves,Lonavala,Maharashtra,Auto,Economy,Bajaj RE Compact Auto,3,610,INR,One Way,2.4,30.7,Yes,Yes,Railway Station,Hotel,20.4,160,No,Yes,4.5,4.2,Available in 20 mins,26 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water","Hindi, English",Yes,No,Yes,No,No
RB00441,Karla Caves,Lonavala,Maharashtra,Bike,Luxury,Harley-Davidson X440,2,4605,INR,Full Day Rental,8,45.3,Yes,Yes,Anywhere in City,Tourist Place,8.2,210,No,Yes,4.2,3.9,Available in 10 mins,16 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",No,No,No,No,No
RB00442,Karla Caves,Lonavala,Maharashtra,Cab,Premium,Hyundai Verna,4,3365,INR,Round Trip,2.7,44.9,No,Yes,Railway Station,Airport,12.5,290,Yes,Yes,4.5,3.5,Scheduled Only,28 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, Hand Sanitizer","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00443,Karla Caves,Lonavala,Maharashtra,Jeep,Premium,Mahindra Thar LX 4x4,5,2535,INR,One Way,1.1,38.3,Yes,Yes,Railway Station,Airport,11.9,335,Yes,Yes,3.9,4.3,Available Now,9 mins,Free cancellation up to 24 hours before pickup,None,"Hindi, English, Regional Language",Yes,Yes,Yes,Yes,No
